client_id	path	sentence	age	gender	accents	duration
17790s	common_voice_en_22068153.mp3	The convention tournament was won by Robert Weeks.	senior	female_feminine	England English	5.448
17790s	common_voice_en_22068200.mp3	Quebec Liberal Jean Charest voiced some support for the Calgary Declaration.	senior	female_feminine	England English	8.568
17790s	common_voice_en_22068206.mp3	Avery died in Flagstaff, Arizona.	senior	female_feminine	England English	4.872
17790s	common_voice_en_22068211.mp3	He found employment at the sawmill of Nicholas Lisson.	senior	female_feminine	England English	5.736
17790s	common_voice_en_22068215.mp3	This game begins with a shuffled deck of cards.	senior	female_feminine	England English	4.992
17790s	common_voice_en_22068217.mp3	Severe weather events are very rare.	senior	female_feminine	England English	4.224
17790s	common_voice_en_22068286.mp3	Popular websites like Jang Group have devised their own schemes for Roman Urdu.	senior	female_feminine	England English	7.584
17790s	common_voice_en_22068287.mp3	In these circumstances, the currency value will fall very far very rapidly.	senior	female_feminine	England English	7.032
17790s	common_voice_en_22068288.mp3	However, the Constitution's radical provisions were never implemented.	senior	female_feminine	England English	5.736
17790s	common_voice_en_22068289.mp3	Eight of the twenty were destroyed by September, half to accidents.	senior	female_feminine	England English	6.624
17790s	common_voice_en_22068290.mp3	Its Portuguese equivalent is Rodrigues.	senior	female_feminine	England English	4.824
17790s	common_voice_en_22068340.mp3	The most influential group among the artisans were the masters, the business owners.	senior	female_feminine	England English	7.104
17790s	common_voice_en_22068343.mp3	The injured fan, Chris McCarthy, suffered a concussion but recovered.	senior	female_feminine	England English	6.888
17790s	common_voice_en_22068345.mp3	This term can also be used to describe the starting performance of a vehicle.	senior	female_feminine	England English	6.864
17790s	common_voice_en_22068346.mp3	Self-taught, he began translating and publishing Hafez within the year.	senior	female_feminine	England English	7.464
17790s	common_voice_en_22068347.mp3	Jerry Lee licks Dooley's face out of love, making him give in.	senior	female_feminine	England English	6.504
17790s	common_voice_en_22068448.mp3	The quality of Sherrin's goods was widely regarded.	senior	female_feminine	England English	5.424
17790s	common_voice_en_22068451.mp3	However, the spelling patterns usually follow certain conventions.	senior	female_feminine	England English	6.144
17790s	common_voice_en_22068453.mp3	Consolidators: a firm which groups together shipments from different companies into a single shipment.	senior	female_feminine	England English	8.76
17790s	common_voice_en_22068455.mp3	Bancroft was a leading scientist of his period in Queensland.	senior	female_feminine	England English	5.688
17790s	common_voice_en_22068456.mp3	He was a close friend of Lohenstein.	senior	female_feminine	England English	5.256
17790s	common_voice_en_22068524.mp3	Robert Sisk produced and John Farrow directed.	senior	female_feminine	England English	5.808
17790s	common_voice_en_22068527.mp3	Armies on the overworld now move on their own and automatically engage the hero.	senior	female_feminine	England English	7.872
17790s	common_voice_en_22068528.mp3	In fear, some citadels banished the mensch to the jungle.	senior	female_feminine	England English	6.264
17790s	common_voice_en_22068529.mp3	The Mungo share no singular origin story.	senior	female_feminine	England English	5.352
17790s	common_voice_en_22068663.mp3	At first she took an Apprenticeship in Hairdressing, working in salons in Bournemouth.	senior	female_feminine	England English	7.344
17790s	common_voice_en_22068664.mp3	In its beginnings, the brewery produced three kinds of beer: mailings, yeast and tableware.	senior	female_feminine	England English	10.152
17790s	common_voice_en_22068665.mp3	After her death he married Susan Kemper, the daughter of Jacob Kemper.	senior	female_feminine	England English	7.704
17790s	common_voice_en_22068666.mp3	The next three collections were solicited, but never published.	senior	female_feminine	England English	5.808
17790s	common_voice_en_22068667.mp3	He played guitar but switched to bass after he relocated to Iowa.	senior	female_feminine	England English	6.864
17790s	common_voice_en_22068748.mp3	The entire process may begin with the command Go find!	senior	female_feminine	England English	6.36
17790s	common_voice_en_22068756.mp3	Nasarawa United Football Club is a soccer club based in Lafia, Nasarawa.	senior	female_feminine	England English	8.592
17790s	common_voice_en_22068757.mp3	Also the deflection of light by massive bodies was predicted.	senior	female_feminine	England English	6.24
17790s	common_voice_en_22068759.mp3	Members select the board of directors.	senior	female_feminine	England English	5.376
17790s	common_voice_en_22068851.mp3	Although Kaleden is somewhat of a small community, it has its own school.	senior	female_feminine	England English	7.56
17790s	common_voice_en_22068853.mp3	The railway and its junction to assisted the growth of Didcot.	senior	female_feminine	England English	6.24
17790s	common_voice_en_22068855.mp3	To prevent this, anhydrous solvents must be used when performing certain reactions.	senior	female_feminine	England English	7.464
17790s	common_voice_en_22068856.mp3	Neither the road nor the nurses quarters have been built as of this writing.	senior	female_feminine	England English	7.224
17790s	common_voice_en_22068857.mp3	A new shopping center is in the planning stages as well.	senior	female_feminine	England English	5.064
17790s	common_voice_en_22068952.mp3	In aqueous solution, chloride is bound by the protic end of the water molecules.	senior	female_feminine	England English	7.896
17790s	common_voice_en_22068956.mp3	For its first six years, the school was known as Sturgis Charter School.	senior	female_feminine	England English	6.672
17790s	common_voice_en_22068960.mp3	One late example is kept in Klosterneuburg Monastery.	senior	female_feminine	England English	5.976
17790s	common_voice_en_22068962.mp3	He was also an astrologer.	senior	female_feminine	England English	3.84
17790s	common_voice_en_22068963.mp3	They were placed according to their ability and background as well as their age.	senior	female_feminine	England English	6.768
17790s	common_voice_en_22069027.mp3	Bonior served as campaign manager for the duration of Edwards' candidacy.	senior	female_feminine	England English	7.824
17790s	common_voice_en_22069028.mp3	Once the female emerges from the nest, the chicks seal it again.	senior	female_feminine	England English	6.312
17790s	common_voice_en_22069032.mp3	Lang frequently had Catholic-influenced themes in his films.	senior	female_feminine	England English	6.768
17790s	common_voice_en_22069035.mp3	"The song samples the Pet Shop Boys' single, ""Heart""."	senior	female_feminine	England English	6.288
17790s	common_voice_en_22069093.mp3	It was implemented by Tony Hoare and others.	senior	female_feminine	England English	4.728
17790s	common_voice_en_22069095.mp3	"The postal area of ""Poundsgate"" is a wide geographical area."	senior	female_feminine	England English	6.576
17790s	common_voice_en_22069096.mp3	Quinine is medically used to treat malaria.	senior	female_feminine	England English	5.04
17790s	common_voice_en_22069097.mp3	All subsequent albums have been credited to Wu Bai and China Blue.	senior	female_feminine	England English	7.488
17790s	common_voice_en_22069098.mp3	Their formation mirrored those used by Russian military bands in the Imperial era.	senior	female_feminine	England English	7.44
17790s	common_voice_en_22069170.mp3	Since railway privatisation Great Western Railway has managed Bath Spa.	senior	female_feminine	England English	7.944
17790s	common_voice_en_22069173.mp3	It contains copies of Acts of the Oireachtas and statutory instruments.	senior	female_feminine	England English	7.776
17790s	common_voice_en_22069175.mp3	The gun was provided with an advanced sighting system.	senior	female_feminine	England English	5.472
17790s	common_voice_en_22069176.mp3	Hitler refused and Rommel was placed, in strict secrecy, on sick leave.	senior	female_feminine	England English	7.896
17790s	common_voice_en_22069177.mp3	Including the nominotypical subspecies, nine subspecies are recognized as being valid.	senior	female_feminine	England English	8.448
17790s	common_voice_en_22069224.mp3	Only first editions are listed.	senior	female_feminine	England English	3.936
17790s	common_voice_en_22069226.mp3	The company serves for the people having fertility problems.	senior	female_feminine	England English	5.592
17790s	common_voice_en_22069227.mp3	"Located in the Valle Vermenagna, it is also known as ""the Alps' gate""."	senior	female_feminine	England English	7.56
17790s	common_voice_en_22069228.mp3	Edward Nicholas Thomas Fairfax.	senior	female_feminine	England English	4.488
17790s	common_voice_en_22069230.mp3	Springer attended Louisiana State University.	senior	female_feminine	England English	4.992
17790s	common_voice_en_22069285.mp3	"In later years, he also edited that publication's more academic sister-publication ""Fortean Studies""."	senior	female_feminine	England English	9.288
17790s	common_voice_en_22069287.mp3	It has retained its popularity throughout the centuries.	senior	female_feminine	England English	5.064
17790s	common_voice_en_22069288.mp3	Yell returned to Arkansas and formed the Arkansas Regiment of Mounted Volunteers.	senior	female_feminine	England English	7.848
17790s	common_voice_en_22069289.mp3	Goebbels and his wife committed suicide.	senior	female_feminine	England English	4.152
17790s	common_voice_en_22069290.mp3	Despite his piety, Carloman could be ruthless towards real or perceived opponents.	senior	female_feminine	England English	8.328
17790s	common_voice_en_22069333.mp3	The ghost town of Reeds Corners was also located in the town.	senior	female_feminine	England English	6.288
17790s	common_voice_en_22069334.mp3	Vourakis competed in the free rifle event.	senior	female_feminine	England English	4.68
17790s	common_voice_en_22069335.mp3	Up to that time most radios were handmade and priced for relatively wealthy consumers.	senior	female_feminine	England English	8.328
